VESSEL,CRUISE,P_STA_NO,SEAMAP,SAMPLE_NO,STA_LAT,STA_LON,STA_DPTH,GEAR_IN,GEAR_OUT,TOW_TIME,TOW_PAT,GEAR_ICD,MESH_ICD,VOL_FILT,TAXON,TOT_LARVAE,TAXA_NOTES,SAMPLE_NOTES,COMMENTS,DEPTH_ESRF,DEPTH_EMID,DEPTH_EMAX,DEPTH_EWTR,TEMPSURF,TEMPMID,TEMPMAX,SALSURF,SALMID,SALMAX,OXYSURF,OXYMID,OXYMAX
04,0317,010,B147,50442,26.0143,-84.5018,221.37,02MAY2016:01:48:04,02MAY2016:01:58:23,10.31,W,01,05,160,Katsuwonus pelamis,1,,,,2,102,203,224,25.91,20.61,17.53,36.411,36.523,36.36,6.5,5.9,4.3
04,0317,010,B147,50442,26.0143,-84.5018,221.37,02MAY2016:01:48:04,02MAY2016:01:58:23,10.31,W,01,05,160,Thunnus spp,0,,,,2,102,203,224,25.91,20.61,17.53,36.411,36.523,36.36,6.5,5.9,4.3
04,0317,010,B147,50442,26.0143,-84.5018,221.37,02MAY2016:01:48:04,02MAY2016:01:58:23,10.31,W,01,05,160,Thunnus thynnus,0,,,,2,102,203,224,25.91,20.61,17.53,36.411,36.523,36.36,6.5,5.9,4.3
04,0317,011,B131,50447,25.9925,-84.0025,142.03,02MAY2016:06:02:25,02MAY2016:06:12:41,10.26,W,01,05,156,Katsuwonus pelamis,1,,,,3,70,140,142,26.94,23.07,20.01,36.483,36.734,36.431,6.4,5.1,5.9
04,0317,011,B131,50447,25.9925,-84.0025,142.03,02MAY2016:06:02:25,02MAY2016:06:12:41,10.26,W,01,05,156,Thunnus spp,3,,,,3,70,140,142,26.94,23.07,20.01,36.483,36.734,36.431,6.4,5.1,5.9
04,0317,011,B131,50447,25.9925,-84.0025,142.03,02MAY2016:06:02:25,02MAY2016:06:12:41,10.26,W,01,05,156,Thunnus thynnus,0,,,,3,70,140,142,26.94,23.07,20.01,36.483,36.734,36.431,6.4,5.1,5.9
04,0317,012,B130,50452,25.5153,-83.9973,141.05,02MAY2016:09:24:44,02MAY2016:09:34:41,9.95,W,01,05,162,Katsuwonus pelamis,3,,,,2,69,138,139,27.2,23.67,19.61,36.41,36.731,36.617,6.4,5.3,4.7
04,0317,012,B130,50452,25.5153,-83.9973,141.05,02MAY2016:09:24:44,02MAY2016:09:34:41,9.95,W,01,05,162,Thunnus spp,2,,,,2,69,138,139,27.2,23.67,19.61,36.41,36.731,36.617,6.4,5.3,4.7
04,0317,012,B130,50452,25.5153,-83.9973,141.05,02MAY2016:09:24:44,02MAY2016:09:34:41,9.95,W,01,05,162,Thunnus thynnus,0,,,,2,69,138,139,27.2,23.67,19.61,36.41,36.731,36.617,6.4,5.3,4.7
04,0317,013,B129,50457,24.9928,-83.9962,128.14,02MAY2016:14:12:39,02MAY2016:14:23:55,11.26,W,01,05,177,Katsuwonus pelamis,0,,,,3,64,127,128,27.52,26.53,24.14,36.349,36.407,36.722,6.4,6,5.3
04,0317,013,B129,50457,24.9928,-83.9962,128.14,02MAY2016:14:12:39,02MAY2016:14:23:55,11.26,W,01,05,177,Thunnus spp,6,,,,3,64,127,128,27.52,26.53,24.14,36.349,36.407,36.722,6.4,6,5.3
04,0317,013,B129,50457,24.9928,-83.9962,128.14,02MAY2016:14:12:39,02MAY2016:14:23:55,11.26,W,01,05,177,Thunnus thynnus,0,,,,3,64,127,128,27.52,26.53,24.14,36.349,36.407,36.722,6.4,6,5.3
04,0317,014,B128,50462,24.5132,-83.9992,2015.01,02MAY2016:17:22:43,02MAY2016:17:32:40,9.95,W,01,05,164,Katsuwonus pelamis,0,,,,2,103,206,2117,28.02,26.6,20.57,36.332,36.351,36.783,6.4,6.2,4.7
04,0317,014,B128,50462,24.5132,-83.9992,2015.01,02MAY2016:17:22:43,02MAY2016:17:32:40,9.95,W,01,05,164,Thunnus spp,1,,,,2,103,206,2117,28.02,26.6,20.57,36.332,36.351,36.783,6.4,6.2,4.7
04,0317,014,B128,50462,24.5132,-83.9992,2015.01,02MAY2016:17:22:43,02MAY2016:17:32:40,9.95,W,01,05,164,Thunnus thynnus,0,,,,2,103,206,2117,28.02,26.6,20.57,36.332,36.351,36.783,6.4,6.2,4.7
