VESSEL,CRUISE,P_STA_NO,SEAMAP,SAMPLE_NO,STA_LAT,STA_LON,STA_DPTH,GEAR_IN,GEAR_OUT,TOW_TIME,TOW_PAT,GEAR_ICD,MESH_ICD,VOL_FILT,TAXON,TOT_LARVAE,TAXA_NOTES,SAMPLE_NOTES,COMMENTS,DEPTH_ESRF,DEPTH_EMID,DEPTH_EMAX,DEPTH_EWTR,TEMPSURF,TEMPMID,TEMPMAX,SALSURF,SALMID,SALMAX,OXYSURF,OXYMID,OXYMAX
04,0317,103,B185,50900,28.0073,-89.4922,1030.49,27MAY2016:12:11:41,27MAY2016:12:21:49,10.13,H,03,09,.,Katsuwonus pelamis,0,,70 mm Stephanolepis and half cup sargassum removed from nn,,2,102,203,1031,26.44,20.54,15.1,36.176,36.608,35.987,6.3,4.5,4.2
04,0317,103,B185,50900,28.0073,-89.4922,1030.49,27MAY2016:12:11:41,27MAY2016:12:21:49,10.13,H,03,09,.,Thunnus spp,6,,70 mm Stephanolepis and half cup sargassum removed from nn,,2,102,203,1031,26.44,20.54,15.1,36.176,36.608,35.987,6.3,4.5,4.2
04,0317,103,B185,50900,28.0073,-89.4922,1030.49,27MAY2016:12:11:41,27MAY2016:12:21:49,10.13,H,03,09,.,Thunnus thynnus,0,,70 mm Stephanolepis and half cup sargassum removed from nn,,2,102,203,1031,26.44,20.54,15.1,36.176,36.608,35.987,6.3,4.5,4.2
04,0317,104,B248,50905,27.5050,-89.5012,1864.90,27MAY2016:17:17:19,27MAY2016:17:27:21,10.03,H,03,09,.,Katsuwonus pelamis,0,,,,3,102,204,1926,26.79,20.58,15.32,35.892,36.637,36.02,6.4,4.5,4.2
04,0317,104,B248,50905,27.5050,-89.5012,1864.90,27MAY2016:17:17:19,27MAY2016:17:27:21,10.03,H,03,09,.,Thunnus spp,0,,,,3,102,204,1926,26.79,20.58,15.32,35.892,36.637,36.02,6.4,4.5,4.2
04,0317,104,B248,50905,27.5050,-89.5012,1864.90,27MAY2016:17:17:19,27MAY2016:17:27:21,10.03,H,03,09,.,Thunnus thynnus,1,,,,3,102,204,1926,26.79,20.58,15.32,35.892,36.637,36.02,6.4,4.5,4.2
04,0317,105,B064,50910,27.5098,-88.9985,1860.92,27MAY2016:21:30:07,27MAY2016:21:40:10,10.05,H,03,09,.,Katsuwonus pelamis,0,,A 65mmTL Stephenolepis spp removed from sample,,2,101,202,1869,26.87,20.59,15.15,36.228,36.582,35.999,6.2,4.6,4.2
04,0317,105,B064,50910,27.5098,-88.9985,1860.92,27MAY2016:21:30:07,27MAY2016:21:40:10,10.05,H,03,09,.,Thunnus spp,1,,A 65mmTL Stephenolepis spp removed from sample,,2,101,202,1869,26.87,20.59,15.15,36.228,36.582,35.999,6.2,4.6,4.2
04,0317,105,B064,50910,27.5098,-88.9985,1860.92,27MAY2016:21:30:07,27MAY2016:21:40:10,10.05,H,03,09,.,Thunnus thynnus,1,,A 65mmTL Stephenolepis spp removed from sample,,2,101,202,1869,26.87,20.59,15.15,36.228,36.582,35.999,6.2,4.6,4.2
04,0317,106,B083,50915,28.0037,-89.0105,1310.98,28MAY2016:02:30:55,28MAY2016:02:40:59,10.06,H,03,09,.,Katsuwonus pelamis,1,,3 Exocoetidae removed from sample 95 115 120mm FL,,2,101,202,1324,26.41,19.83,15.29,36.114,36.667,36.014,6.4,4.5,4.3
04,0317,106,B083,50915,28.0037,-89.0105,1310.98,28MAY2016:02:30:55,28MAY2016:02:40:59,10.06,H,03,09,.,Thunnus spp,2,,3 Exocoetidae removed from sample 95 115 120mm FL,,2,101,202,1324,26.41,19.83,15.29,36.114,36.667,36.014,6.4,4.5,4.3
04,0317,106,B083,50915,28.0037,-89.0105,1310.98,28MAY2016:02:30:55,28MAY2016:02:40:59,10.06,H,03,09,.,Thunnus thynnus,76,,3 Exocoetidae removed from sample 95 115 120mm FL,,2,101,202,1324,26.41,19.83,15.29,36.114,36.667,36.014,6.4,4.5,4.3
04,0317,107,B250,50920,28.0050,-88.5047,2149.84,28MAY2016:07:07:27,28MAY2016:07:17:31,10.06,H,03,09,.,Katsuwonus pelamis,1,,1 qt sargassum from nn,,2,109,217,2188,25.93,18.45,14.17,36.264,36.512,35.828,6.4,4.4,4.1
04,0317,107,B250,50920,28.0050,-88.5047,2149.84,28MAY2016:07:07:27,28MAY2016:07:17:31,10.06,H,03,09,.,Thunnus spp,0,,1 qt sargassum from nn,,2,109,217,2188,25.93,18.45,14.17,36.264,36.512,35.828,6.4,4.4,4.1
04,0317,107,B250,50920,28.0050,-88.5047,2149.84,28MAY2016:07:07:27,28MAY2016:07:17:31,10.06,H,03,09,.,Thunnus thynnus,0,,1 qt sargassum from nn,,2,109,217,2188,25.93,18.45,14.17,36.264,36.512,35.828,6.4,4.4,4.1
04,0317,108,B249,50925,27.5055,-88.4942,2136.56,28MAY2016:12:02:54,28MAY2016:12:12:58,10.06,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,102,203,2152,26.92,20.83,15.34,36.358,36.591,36.023,6.3,4.8,3.9
04,0317,109,B065,50930,27.5085,-87.9978,2514.80,28MAY2016:15:51:16,28MAY2016:16:01:24,10.13,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,3,101,202,2515,27.28,20.73,15.41,36.448,36.588,36.045,6.3,4.6,4.3
04,0317,110,B285,50935,27.0047,-87.4995,2853.20,28MAY2016:22:00:55,28MAY2016:22:10:58,10.05,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,202,2853,27.67,26.33,21.05,36.314,36.344,36.793,6.2,6.3,4.6
04,0317,111,B286,50940,27.4880,-87.4987,2889.80,29MAY2016:02:48:00,29MAY2016:02:58:03,10.05,H,03,09,.,Katsuwonus pelamis,0,,3 Exocoetidae removed from sample 53 54 and 210mm FL,,2,101,202,2890,27.29,20.61,14.97,36.441,36.671,35.965,6.2,4.3,4.3
04,0317,111,B286,50940,27.4880,-87.4987,2889.80,29MAY2016:02:48:00,29MAY2016:02:58:03,10.05,H,03,09,.,Thunnus spp,4,,3 Exocoetidae removed from sample 53 54 and 210mm FL,,2,101,202,2890,27.29,20.61,14.97,36.441,36.671,35.965,6.2,4.3,4.3
04,0317,111,B286,50940,27.4880,-87.4987,2889.80,29MAY2016:02:48:00,29MAY2016:02:58:03,10.05,H,03,09,.,Thunnus thynnus,0,,3 Exocoetidae removed from sample 53 54 and 210mm FL,,2,101,202,2890,27.29,20.61,14.97,36.441,36.671,35.965,6.2,4.3,4.3
04,0317,112,B287,50945,27.9980,-87.5032,2781.10,29MAY2016:08:09:59,29MAY2016:08:20:03,10.06,H,03,09,.,Katsuwonus pelamis,1,,,,2,101,202,2781,26.21,18.64,11.36,36.354,36.38,35.408,6.4,4.3,3.9
04,0317,112,B287,50945,27.9980,-87.5032,2781.10,29MAY2016:08:09:59,29MAY2016:08:20:03,10.06,H,03,09,.,Thunnus spp,0,,,,2,101,202,2781,26.21,18.64,11.36,36.354,36.38,35.408,6.4,4.3,3.9
04,0317,112,B287,50945,27.9980,-87.5032,2781.10,29MAY2016:08:09:59,29MAY2016:08:20:03,10.06,H,03,09,.,Thunnus thynnus,3,,,,2,101,202,2781,26.21,18.64,11.36,36.354,36.38,35.408,6.4,4.3,3.9
04,0317,113,B082,50950,27.9982,-87.9915,2462.80,29MAY2016:12:18:21,29MAY2016:12:28:23,10.03,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,202,2452,26.07,16.91,12.17,36.254,36.238,35.518,6.4,4.2,3.9
04,0317,113,B082,50950,27.9982,-87.9915,2462.80,29MAY2016:12:18:21,29MAY2016:12:28:23,10.03,H,03,09,.,Thunnus spp,4,,,,2,101,202,2452,26.07,16.91,12.17,36.254,36.238,35.518,6.4,4.2,3.9
04,0317,113,B082,50950,27.9982,-87.9915,2462.80,29MAY2016:12:18:21,29MAY2016:12:28:23,10.03,H,03,09,.,Thunnus thynnus,64,,,,2,101,202,2452,26.07,16.91,12.17,36.254,36.238,35.518,6.4,4.2,3.9
04,0317,114,B081,50955,28.4910,-88.0112,2282.50,29MAY2016:17:24:09,29MAY2016:17:34:19,10.16,H,03,09,.,Katsuwonus pelamis,0,,A 30mm TL Diodontidae Burrfish removed from sample,,2,101,202,2298,26.36,17.69,13.38,36.188,36.374,35.709,6.4,4.3,4
04,0317,114,B081,50955,28.4910,-88.0112,2282.50,29MAY2016:17:24:09,29MAY2016:17:34:19,10.16,H,03,09,.,Thunnus spp,1,,A 30mm TL Diodontidae Burrfish removed from sample,,2,101,202,2298,26.36,17.69,13.38,36.188,36.374,35.709,6.4,4.3,4
04,0317,114,B081,50955,28.4910,-88.0112,2282.50,29MAY2016:17:24:09,29MAY2016:17:34:19,10.16,H,03,09,.,Thunnus thynnus,0,,A 30mm TL Diodontidae Burrfish removed from sample,,2,101,202,2298,26.36,17.69,13.38,36.188,36.374,35.709,6.4,4.3,4
04,0317,115,B252,50960,28.5082,-87.5087,2529.50,29MAY2016:21:33:51,29MAY2016:21:43:55,10.06,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,202,2530,27.71,17.51,13.1,36.159,36.332,35.664,6.3,4.3,4
04,0317,115,B252,50960,28.5082,-87.5087,2529.50,29MAY2016:21:33:51,29MAY2016:21:43:55,10.06,H,03,09,.,Thunnus spp,2,,,,2,101,202,2530,27.71,17.51,13.1,36.159,36.332,35.664,6.3,4.3,4
04,0317,115,B252,50960,28.5082,-87.5087,2529.50,29MAY2016:21:33:51,29MAY2016:21:43:55,10.06,H,03,09,.,Thunnus thynnus,15,,,,2,101,202,2530,27.71,17.51,13.1,36.159,36.332,35.664,6.3,4.3,4
04,0317,116,B175,50965,29.0143,-87.5110,1681.06,30MAY2016:02:08:26,30MAY2016:02:18:31,10.08,H,03,09,.,Katsuwonus pelamis,0,,5 Stephanolepis spp 55 70 65 69 75mm FL and 5 Exocoetidae 80 85 91 83 79mm FL and 1 Hemiramphidae 110mm FL removed from sample 1gallon of Sargassum,,2,101,201,1750,27.31,19.55,14.91,36.136,36.674,35.964,6.4,4.4,4.1
04,0317,116,B175,50965,29.0143,-87.5110,1681.06,30MAY2016:02:08:26,30MAY2016:02:18:31,10.08,H,03,09,.,Thunnus spp,1,,5 Stephanolepis spp 55 70 65 69 75mm FL and 5 Exocoetidae 80 85 91 83 79mm FL and 1 Hemiramphidae 110mm FL removed from sample 1gallon of Sargassum,,2,101,201,1750,27.31,19.55,14.91,36.136,36.674,35.964,6.4,4.4,4.1
04,0317,116,B175,50965,29.0143,-87.5110,1681.06,30MAY2016:02:08:26,30MAY2016:02:18:31,10.08,H,03,09,.,Thunnus thynnus,3,,5 Stephanolepis spp 55 70 65 69 75mm FL and 5 Exocoetidae 80 85 91 83 79mm FL and 1 Hemiramphidae 110mm FL removed from sample 1gallon of Sargassum,,2,101,201,1750,27.31,19.55,14.91,36.136,36.674,35.964,6.4,4.4,4.1
04,0317,117,B001,50970,28.9948,-88.0008,1362.03,30MAY2016:06:00:38,30MAY2016:06:10:42,10.06,H,03,09,.,Katsuwonus pelamis,2,,,,2,101,201,1308,27.02,20.54,15.73,36.294,36.619,36.099,6.4,4.5,4.3
04,0317,117,B001,50970,28.9948,-88.0008,1362.03,30MAY2016:06:00:38,30MAY2016:06:10:42,10.06,H,03,09,.,Thunnus spp,4,,,,2,101,201,1308,27.02,20.54,15.73,36.294,36.619,36.099,6.4,4.5,4.3
04,0317,117,B001,50970,28.9948,-88.0008,1362.03,30MAY2016:06:00:38,30MAY2016:06:10:42,10.06,H,03,09,.,Thunnus thynnus,4,,,,2,101,201,1308,27.02,20.54,15.73,36.294,36.619,36.099,6.4,4.5,4.3
04,0317,118,B176,50975,29.4947,-88.0312,45.11,30MAY2016:10:35:17,30MAY2016:10:45:26,10.15,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,20,40,43,26.11,23.75,21.93,32.677,34.49,35.782,6.5,6.6,5
04,0317,119,B174,50980,29.5088,-87.4727,71.06,30MAY2016:18:02:37,30MAY2016:18:12:45,10.13,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,37,74,77,26.58,24.87,20.49,31.664,36.399,36.184,6.6,6.6,5
